"1,7","2,6","1,7","2,3"
"1,10","2,3","1,7","2,9"
"1,8","2,1","1,8","2,9"
"1,4","2,8","1,1","2,5"
"1,5","2,5","1,1","2,3"
"1,9","2,9","1,9","2,3"
"1,2","2,5","1,6","2,5"
"1,2","2,4","1,6","2,7"
"1,6","2,10","1,3","2,10"
"1,8","2,9","1,9","2,8"
"1,5","2,8","1,6","2,4"
"1,3","2,8","1,4","2,9"
"1,3","2,4","1,6","2,1"
"1,2","2,9","1,3","2,8"
"1,9","2,2","1,9","2,6"
"1,3","2,7","1,7","2,5"
"1,1","2,2","1,6","2,1"
"1,3","2,3","1,5","2,10"
"1,2","2,10","1,7","2,5"
"1,5","2,6","1,7","2,4"
"1,5","2,8","1,10","2,4"
"1,3","2,6","1,2","2,9"
"1,8","2,9","1,4","2,8"
"1,8","2,7","1,1","2,10"
"1,6","2,2","1,4","2,5"
"1,4","2,1","1,2","2,5"
"1,9","2,7","1,10","2,7"
"1,2","2,7","1,9","2,9"
"1,6","2,1","1,7","2,1"
"1,9","2,9","1,2","2,8"
"1,5","2,7","1,7","2,2"
"1,2","2,10","1,8","2,2"
"1,4","2,5","1,3","2,9"
"1,5","2,9","1,2","2,2"
"1,1","2,6","1,9","2,5"
"1,5","2,9","1,6","2,5"
