"1,4","2,5","3,2","4,5","5,5","6,2","7,6","8,6","9,3","10,9","11,6","12,5","13,3","14,8","15,1","16,4","17,7","18,6","19,7","20,3","21,6","22,10","23,9","24,2","25,1","26,3","27,10","28,10","29,6","30,5","31,8","32,1","33,9","34,8","35,10","36,4"
"1,3","2,2","3,1","4,3","5,1","6,3","7,3","8,3","9,10","10,1","11,5","12,2","13,3","14,9","15,1","16,4","17,4","18,4","19,3","20,4","21,6","22,9","23,9","24,9","25,8","26,8","27,4","28,7","29,3","30,9","31,10","32,10","33,4","34,8","35,6","36,2"
"1,9","2,10","3,10","4,5","5,1","6,10","7,6","8,9","9,7","10,6","11,3","12,7","13,3","14,2","15,6","16,10","17,3","18,2","19,4","20,7","21,2","22,8","23,3","24,10","25,7","26,7","27,8","28,2","29,9","30,6","31,9","32,9","33,10","34,6","35,3","36,8"
"1,2","2,10","3,9","4,3","5,6","6,9","7,9","8,7","9,9","10,5","11,4","12,8","13,8","14,2","15,7","16,5","17,6","18,2","19,8","20,3","21,8","22,9","23,4","24,4","25,10","26,2","27,8","28,2","29,8","30,1","31,1","32,4","33,2","34,6","35,4","36,10"
"1,2","2,1","3,5","4,6","5,9","6,6","7,10","8,6","9,1","10,3","11,7","12,2","13,5","14,5","15,1","16,10","17,3","18,9","19,7","20,7","21,3","22,4","23,9","24,4","25,9","26,6","27,7","28,1","29,8","30,7","31,10","32,6","33,8","34,3","35,8","36,7"
"1,3","2,3","3,7","4,1","5,4","6,8","7,3","8,2","9,7","10,3","11,4","12,10","13,2","14,10","15,5","16,2","17,4","18,10","19,9","20,9","21,9","22,9","23,10","24,8","25,6","26,8","27,1","28,3","29,7","30,8","31,4","32,2","33,8","34,8","35,5","36,9"
"1,6","2,10","3,4","4,4","5,8","6,2","7,2","8,4","9,7","10,1","11,10","12,6","13,3","14,4","15,4","16,7","17,2","18,3","19,5","20,6","21,1","22,3","23,5","24,2","25,2","26,10","27,3","28,1","29,10","30,6","31,3","32,7","33,7","34,7","35,7","36,4"
"1,1","2,5","3,7","4,8","5,3","6,3","7,7","8,4","9,8","10,8","11,8","12,3","13,10","14,4","15,8","16,7","17,5","18,10","19,2","20,4","21,3","22,5","23,1","24,5","25,5","26,7","27,10","28,10","29,5","30,4","31,6","32,2","33,8","34,10","35,1","36,9"
"1,6","2,8","3,5","4,1","5,3","6,6","7,5","8,2","9,10","10,7","11,8","12,2","13,8","14,8","15,2","16,8","17,1","18,7","19,6","20,4","21,5","22,2","23,8","24,1","25,7","26,6","27,7","28,1","29,5","30,9","31,3","32,10","33,2","34,7","35,4","36,3"
"1,10","2,2","3,4","4,6","5,9","6,2","7,9","8,8","9,10","10,9","11,4","12,1","13,10","14,2","15,9","16,8","17,9","18,8","19,7","20,4","21,8","22,7","23,1","24,10","25,1","26,7","27,4","28,9","29,3","30,10","31,7","32,6","33,3","34,1","35,10","36,7"
"1,6","2,2","3,10","4,4","5,5","6,1","7,3","8,6","9,5","10,4","11,4","12,6","13,6","14,6","15,3","16,1","17,6","18,8","19,5","20,9","21,1","22,1","23,1","24,10","25,5","26,7","27,9","28,10","29,5","30,5","31,8","32,8","33,4","34,6","35,3","36,3"
"1,8","2,4","3,6","4,9","5,1","6,5","7,2","8,3","9,10","10,5","11,6","12,10","13,4","14,5","15,5","16,8","17,7","18,10","19,2","20,8","21,5","22,2","23,5","24,2","25,4","26,5","27,8","28,8","29,9","30,3","31,6","32,10","33,9","34,9","35,9","36,5"
"1,7","2,5","3,1","4,6","5,1","6,10","7,6","8,9","9,5","10,5","11,8","12,5","13,8","14,5","15,4","16,6","17,4","18,8","19,9","20,10","21,4","22,2","23,7","24,7","25,3","26,4","27,3","28,9","29,4","30,5","31,9","32,9","33,6","34,10","35,8","36,9"
"1,2","2,5","3,1","4,4","5,3","6,3","7,10","8,4","9,5","10,6","11,10","12,2","13,6","14,2","15,10","16,7","17,2","18,1","19,3","20,10","21,10","22,1","23,1","24,5","25,8","26,6","27,6","28,2","29,7","30,10","31,2","32,4","33,6","34,2","35,4","36,7"
