"1,5","2,4","3,8","4,14","5,3","1,2","2,7","3,8","4,9","5,8","1,14","2,2","3,4","4,5","5,15","1,15","2,11","3,14","4,14","5,3","1,14","2,11","3,15","4,7","5,2"
"1,7","2,5","3,12","4,14","5,14","1,3","2,7","3,3","4,4","5,4","1,2","2,7","3,2","4,14","5,5","1,12","2,13","3,15","4,4","5,4","1,11","2,13","3,3","4,1","5,6"
"1,3","2,8","3,12","4,2","5,9","1,2","2,3","3,11","4,6","5,6","1,1","2,2","3,7","4,5","5,1","1,5","2,6","3,4","4,1","5,6","1,3","2,4","3,2","4,2","5,8"
"1,13","2,10","3,7","4,2","5,1","1,5","2,7","3,8","4,8","5,11","1,10","2,15","3,1","4,7","5,2","1,10","2,15","3,15","4,15","5,5","1,9","2,5","3,5","4,13","5,8"
"1,14","2,3","3,13","4,1","5,12","1,4","2,2","3,15","4,9","5,10","1,9","2,12","3,11","4,11","5,4","1,13","2,6","3,1","4,14","5,10","1,1","2,7","3,1","4,10","5,10"
"1,13","2,6","3,11","4,5","5,11","1,11","2,1","3,10","4,7","5,4","1,11","2,11","3,6","4,8","5,14","1,4","2,6","3,13","4,14","5,10","1,2","2,7","3,11","4,5","5,1"
"1,3","2,15","3,1","4,12","5,9","1,6","2,14","3,12","4,14","5,8","1,10","2,9","3,10","4,15","5,3","1,11","2,10","3,11","4,6","5,3","1,15","2,8","3,9","4,2","5,13"
"1,13","2,9","3,11","4,13","5,13","1,2","2,6","3,12","4,9","5,5","1,9","2,2","3,9","4,13","5,9","1,10","2,5","3,8","4,10","5,1","1,2","2,12","3,15","4,11","5,10"
"1,12","2,9","3,8","4,9","5,14","1,7","2,5","3,7","4,3","5,5","1,6","2,5","3,13","4,2","5,9","1,5","2,4","3,6","4,6","5,10","1,4","2,5","3,5","4,11","5,4"
"1,10","2,10","3,8","4,5","5,10","1,12","2,8","3,11","4,5","5,1","1,14","2,15","3,1","4,2","5,11","1,9","2,8","3,3","4,13","5,8","1,11","2,2","3,9","4,6","5,7"
"1,3","2,10","3,11","4,1","5,11","1,6","2,12","3,9","4,7","5,5","1,15","2,9","3,10","4,12","5,3","1,2","2,12","3,1","4,7","5,15","1,5","2,7","3,1","4,9","5,10"
"1,1","2,10","3,1","4,14","5,1","1,8","2,1","3,4","4,3","5,2","1,4","2,12","3,6","4,9","5,10","1,11","2,3","3,5","4,7","5,6","1,6","2,10","3,7","4,9","5,2"
