"1,2","2,4","3,3","4,9","5,3","6,4","7,4","8,4","9,1","10,2","11,4","12,7","13,10","14,6","15,4","16,6","17,3","18,6","19,1","20,3","21,2","22,9","23,4","24,5","25,1","26,3","27,4","28,10","29,8","30,9","31,8","32,7","33,3","34,7","35,5","36,6"
"1,6","2,6","3,1","4,7","5,10","6,2","7,9","8,4","9,6","10,8","11,6","12,8","13,5","14,10","15,2","16,4","17,5","18,3","19,5","20,4","21,3","22,3","23,3","24,3","25,9","26,6","27,5","28,3","29,1","30,8","31,6","32,3","33,4","34,1","35,2","36,6"
"1,3","2,1","3,10","4,4","5,5","6,9","7,9","8,6","9,2","10,7","11,10","12,7","13,3","14,5","15,7","16,6","17,4","18,2","19,3","20,9","21,7","22,5","23,10","24,3","25,9","26,2","27,8","28,7","29,3","30,5","31,8","32,9","33,1","34,6","35,7","36,2"
"1,7","2,4","3,5","4,2","5,2","6,9","7,9","8,8","9,7","10,6","11,1","12,10","13,2","14,2","15,7","16,4","17,9","18,4","19,3","20,7","21,4","22,6","23,5","24,4","25,1","26,5","27,10","28,8","29,2","30,1","31,9","32,9","33,6","34,7","35,8","36,6"
"1,7","2,5","3,1","4,4","5,5","6,10","7,8","8,4","9,2","10,8","11,3","12,6","13,9","14,3","15,5","16,9","17,6","18,6","19,6","20,9","21,5","22,7","23,2","24,4","25,6","26,4","27,6","28,6","29,5","30,4","31,7","32,10","33,4","34,10","35,2","36,8"
"1,9","2,7","3,7","4,6","5,5","6,8","7,7","8,7","9,6","10,3","11,5","12,5","13,6","14,4","15,8","16,5","17,1","18,7","19,10","20,5","21,4","22,7","23,3","24,7","25,9","26,1","27,6","28,4","29,7","30,7","31,3","32,1","33,3","34,6","35,7","36,2"
"1,1","2,2","3,6","4,4","5,3","6,1","7,5","8,6","9,3","10,6","11,7","12,4","13,2","14,8","15,6","16,2","17,5","18,4","19,2","20,5","21,9","22,2","23,1","24,4","25,6","26,5","27,1","28,8","29,1","30,1","31,3","32,3","33,10","34,2","35,5","36,7"
"1,2","2,9","3,6","4,3","5,1","6,3","7,3","8,9","9,10","10,8","11,2","12,2","13,10","14,1","15,4","16,4","17,5","18,3","19,6","20,1","21,9","22,9","23,9","24,6","25,3","26,5","27,5","28,10","29,9","30,2","31,5","32,9","33,8","34,9","35,8","36,6"
"1,5","2,2","3,3","4,1","5,7","6,1","7,9","8,7","9,10","10,6","11,2","12,10","13,6","14,9","15,10","16,7","17,9","18,3","19,1","20,9","21,10","22,7","23,6","24,4","25,7","26,4","27,6","28,5","29,3","30,6","31,6","32,4","33,8","34,9","35,6","36,3"
"1,5","2,7","3,3","4,6","5,5","6,3","7,2","8,7","9,10","10,1","11,8","12,8","13,7","14,2","15,5","16,8","17,2","18,4","19,5","20,6","21,10","22,1","23,4","24,6","25,1","26,6","27,2","28,10","29,4","30,9","31,4","32,6","33,1","34,7","35,6","36,10"
"1,10","2,9","3,3","4,6","5,5","6,5","7,10","8,8","9,4","10,4","11,8","12,10","13,2","14,10","15,5","16,7","17,2","18,2","19,3","20,8","21,8","22,10","23,6","24,8","25,2","26,9","27,7","28,10","29,7","30,7","31,6","32,2","33,5","34,10","35,3","36,7"
"1,9","2,10","3,10","4,8","5,5","6,4","7,8","8,1","9,1","10,8","11,7","12,3","13,4","14,1","15,2","16,2","17,5","18,1","19,3","20,5","21,9","22,2","23,4","24,2","25,4","26,3","27,3","28,9","29,4","30,2","31,4","32,2","33,8","34,4","35,2","36,2"
"1,9","2,6","3,1","4,6","5,9","6,4","7,3","8,10","9,10","10,9","11,3","12,7","13,9","14,8","15,6","16,5","17,3","18,6","19,10","20,10","21,1","22,1","23,8","24,2","25,9","26,8","27,2","28,5","29,9","30,10","31,2","32,2","33,4","34,8","35,10","36,8"
"1,10","2,6","3,6","4,4","5,2","6,3","7,7","8,5","9,9","10,3","11,5","12,2","13,5","14,3","15,6","16,8","17,4","18,1","19,6","20,3","21,5","22,4","23,2","24,1","25,2","26,8","27,7","28,5","29,4","30,7","31,10","32,1","33,6","34,4","35,8","36,10"
"1,8","2,1","3,10","4,9","5,3","6,1","7,8","8,8","9,3","10,3","11,8","12,6","13,8","14,8","15,9","16,6","17,5","18,10","19,7","20,5","21,9","22,2","23,1","24,5","25,5","26,1","27,4","28,2","29,10","30,3","31,1","32,4","33,5","34,3","35,5","36,1"
"1,5","2,7","3,8","4,9","5,1","6,5","7,2","8,6","9,7","10,3","11,5","12,7","13,7","14,6","15,3","16,4","17,1","18,1","19,8","20,10","21,2","22,2","23,10","24,2","25,3","26,9","27,1","28,8","29,8","30,9","31,7","32,3","33,4","34,8","35,1","36,9"
"1,5","2,3","3,2","4,2","5,3","6,4","7,10","8,1","9,8","10,5","11,3","12,6","13,9","14,8","15,8","16,6","17,4","18,9","19,1","20,5","21,10","22,4","23,6","24,7","25,4","26,4","27,8","28,5","29,7","30,2","31,8","32,7","33,5","34,6","35,9","36,7"
