"1,10","2,11","3,10","4,5","5,6","1,7","2,8","3,2","4,6","5,14","1,3","2,6","3,2","4,15","5,4","1,3","2,2","3,8","4,2","5,2","1,7","2,15","3,3","4,12","5,1"
"1,7","2,11","3,1","4,3","5,12","1,15","2,4","3,2","4,1","5,9","1,11","2,7","3,6","4,9","5,1","1,1","2,6","3,3","4,13","5,7","1,15","2,15","3,5","4,14","5,6"
"1,15","2,15","3,15","4,2","5,8","1,12","2,3","3,11","4,14","5,1","1,10","2,6","3,14","4,5","5,9","1,6","2,8","3,8","4,11","5,1","1,6","2,14","3,2","4,8","5,4"
"1,3","2,3","3,2","4,15","5,13","1,9","2,13","3,10","4,8","5,7","1,3","2,3","3,9","4,13","5,7","1,2","2,12","3,12","4,13","5,8","1,9","2,9","3,11","4,13","5,12"
"1,12","2,9","3,13","4,4","5,3","1,14","2,13","3,15","4,5","5,11","1,8","2,10","3,8","4,4","5,5","1,5","2,5","3,8","4,2","5,10","1,6","2,6","3,11","4,7","5,11"
"1,12","2,15","3,12","4,5","5,15","1,5","2,2","3,2","4,3","5,9","1,11","2,2","3,9","4,12","5,9","1,1","2,5","3,8","4,13","5,3","1,2","2,4","3,8","4,4","5,2"
"1,11","2,14","3,9","4,9","5,5","1,2","2,5","3,3","4,3","5,7","1,15","2,9","3,3","4,4","5,3","1,15","2,12","3,13","4,1","5,6","1,13","2,13","3,11","4,2","5,1"
"1,4","2,11","3,13","4,3","5,10","1,14","2,13","3,8","4,15","5,5","1,15","2,8","3,11","4,5","5,8","1,10","2,15","3,8","4,8","5,7","1,3","2,3","3,15","4,15","5,9"
"1,7","2,12","3,5","4,12","5,11","1,2","2,8","3,10","4,2","5,10","1,3","2,7","3,10","4,5","5,14","1,14","2,6","3,9","4,14","5,12","1,1","2,3","3,8","4,8","5,9"
"1,4","2,14","3,6","4,6","5,15","1,14","2,13","3,2","4,6","5,7","1,1","2,13","3,6","4,2","5,1","1,6","2,10","3,3","4,8","5,14","1,4","2,10","3,1","4,8","5,10"
"1,5","2,10","3,5","4,5","5,5","1,3","2,2","3,2","4,1","5,7","1,9","2,6","3,3","4,10","5,15","1,1","2,15","3,5","4,9","5,11","1,12","2,14","3,3","4,8","5,15"
"1,7","2,3","3,4","4,3","5,8","1,11","2,11","3,12","4,2","5,10","1,2","2,7","3,6","4,7","5,9","1,6","2,5","3,4","4,7","5,11","1,1","2,7","3,13","4,15","5,3"
