"1,10","2,5","1,1","2,8"
"1,4","2,6","1,8","2,5"
"1,3","2,4","1,8","2,6"
"1,2","2,5","1,7","2,4"
"1,3","2,4","1,8","2,2"
"1,3","2,5","1,10","2,6"
"1,6","2,7","1,8","2,3"
"1,4","2,6","1,2","2,6"
"1,4","2,8","1,3","2,4"
"1,8","2,1","1,9","2,4"
"1,1","2,5","1,1","2,9"
"1,2","2,5","1,3","2,7"
"1,2","2,3","1,7","2,4"
"1,10","2,3","1,7","2,7"
"1,1","2,7","1,10","2,6"
"1,4","2,9","1,5","2,7"
"1,8","2,5","1,3","2,10"
"1,10","2,3","1,9","2,7"
"1,10","2,10","1,1","2,6"
"1,7","2,2","1,1","2,5"
"1,6","2,10","1,10","2,6"
"1,6","2,5","1,8","2,4"
"1,6","2,9","1,1","2,10"
"1,10","2,10","1,9","2,6"
"1,1","2,10","1,7","2,2"
"1,9","2,6","1,9","2,7"
"1,8","2,8","1,8","2,1"
"1,1","2,4","1,10","2,8"
"1,8","2,10","1,10","2,8"
"1,6","2,6","1,10","2,1"
"1,4","2,4","1,1","2,2"
"1,1","2,2","1,8","2,10"
"1,3","2,6","1,6","2,9"
"1,5","2,2","1,4","2,4"
"1,7","2,8","1,10","2,5"
"1,5","2,10","1,8","2,8"
