"1,8","2,8","3,7","4,15","5,2","1,11","2,6","3,1","4,10","5,13","1,12","2,12","3,9","4,11","5,13","1,9","2,9","3,11","4,6","5,3","1,11","2,5","3,3","4,12","5,3"
"1,10","2,12","3,4","4,8","5,3","1,2","2,13","3,1","4,4","5,9","1,10","2,15","3,9","4,10","5,2","1,7","2,13","3,3","4,1","5,12","1,3","2,4","3,13","4,11","5,15"
"1,10","2,6","3,15","4,9","5,14","1,15","2,7","3,1","4,13","5,15","1,1","2,6","3,10","4,11","5,4","1,13","2,13","3,2","4,6","5,14","1,2","2,15","3,11","4,13","5,8"
"1,6","2,1","3,7","4,12","5,15","1,1","2,2","3,14","4,8","5,13","1,8","2,14","3,1","4,6","5,14","1,10","2,13","3,3","4,14","5,11","1,9","2,3","3,2","4,8","5,2"
"1,3","2,5","3,7","4,14","5,8","1,15","2,13","3,13","4,15","5,12","1,2","2,10","3,8","4,6","5,12","1,4","2,12","3,4","4,8","5,1","1,1","2,5","3,3","4,4","5,8"
"1,13","2,10","3,5","4,13","5,5","1,14","2,7","3,12","4,6","5,2","1,1","2,15","3,1","4,3","5,1","1,5","2,9","3,6","4,14","5,7","1,12","2,7","3,9","4,3","5,11"
"1,5","2,1","3,11","4,7","5,11","1,13","2,12","3,7","4,11","5,9","1,13","2,7","3,8","4,7","5,15","1,14","2,15","3,14","4,8","5,10","1,1","2,2","3,2","4,10","5,13"
"1,3","2,4","3,1","4,12","5,4","1,3","2,7","3,2","4,4","5,5","1,5","2,9","3,14","4,14","5,5","1,4","2,10","3,8","4,10","5,12","1,7","2,2","3,14","4,2","5,6"
"1,13","2,2","3,5","4,7","5,10","1,15","2,13","3,1","4,10","5,14","1,5","2,8","3,11","4,12","5,15","1,12","2,7","3,2","4,15","5,11","1,9","2,6","3,14","4,8","5,8"
"1,2","2,2","3,4","4,7","5,6","1,13","2,1","3,12","4,2","5,8","1,6","2,1","3,13","4,3","5,9","1,9","2,7","3,7","4,11","5,7","1,6","2,12","3,6","4,4","5,2"
"1,10","2,15","3,6","4,3","5,5","1,12","2,3","3,2","4,7","5,6","1,15","2,12","3,10","4,12","5,5","1,10","2,3","3,11","4,2","5,9","1,3","2,10","3,13","4,6","5,15"
"1,2","2,2","3,3","4,5","5,6","1,6","2,3","3,12","4,10","5,13","1,1","2,8","3,2","4,6","5,14","1,8","2,9","3,5","4,10","5,3","1,10","2,13","3,6","4,9","5,11"
