"1,2","2,12","3,13","4,2","5,2","1,5","2,14","3,11","4,13","5,8","1,1","2,15","3,10","4,13","5,13","1,8","2,9","3,1","4,7","5,10","1,6","2,7","3,10","4,1","5,8"
"1,7","2,3","3,5","4,10","5,1","1,5","2,2","3,4","4,8","5,9","1,9","2,2","3,3","4,7","5,9","1,6","2,9","3,4","4,12","5,12","1,3","2,15","3,4","4,13","5,6"
"1,14","2,1","3,15","4,5","5,2","1,2","2,14","3,4","4,5","5,4","1,7","2,13","3,6","4,4","5,5","1,1","2,6","3,11","4,12","5,12","1,14","2,7","3,14","4,2","5,9"
"1,6","2,15","3,4","4,5","5,4","1,4","2,12","3,11","4,6","5,15","1,15","2,15","3,4","4,2","5,3","1,7","2,2","3,6","4,13","5,3","1,11","2,1","3,11","4,4","5,11"
"1,2","2,3","3,11","4,14","5,5","1,9","2,11","3,5","4,14","5,10","1,5","2,14","3,11","4,7","5,14","1,10","2,11","3,14","4,1","5,7","1,4","2,2","3,9","4,2","5,15"
"1,8","2,12","3,10","4,1","5,1","1,13","2,12","3,15","4,14","5,3","1,14","2,9","3,6","4,10","5,13","1,12","2,15","3,8","4,4","5,8","1,6","2,5","3,14","4,6","5,15"
"1,6","2,6","3,10","4,6","5,2","1,2","2,10","3,2","4,8","5,1","1,10","2,9","3,8","4,11","5,9","1,6","2,5","3,10","4,10","5,4","1,14","2,13","3,12","4,14","5,11"
"1,15","2,15","3,5","4,5","5,11","1,5","2,7","3,2","4,5","5,8","1,14","2,14","3,11","4,14","5,3","1,9","2,8","3,5","4,7","5,15","1,1","2,8","3,11","4,8","5,8"
"1,15","2,7","3,14","4,3","5,2","1,9","2,4","3,5","4,1","5,6","1,4","2,2","3,7","4,15","5,11","1,13","2,6","3,14","4,6","5,15","1,14","2,7","3,2","4,1","5,7"
"1,5","2,3","3,1","4,5","5,2","1,6","2,15","3,7","4,5","5,8","1,5","2,13","3,10","4,15","5,13","1,5","2,12","3,6","4,6","5,6","1,3","2,6","3,5","4,4","5,13"
"1,2","2,11","3,2","4,1","5,15","1,14","2,3","3,10","4,9","5,10","1,10","2,11","3,15","4,8","5,15","1,13","2,12","3,8","4,2","5,11","1,5","2,14","3,6","4,4","5,10"
"1,13","2,1","3,6","4,9","5,13","1,9","2,8","3,13","4,13","5,14","1,5","2,11","3,10","4,7","5,1","1,10","2,4","3,10","4,2","5,10","1,11","2,2","3,9","4,9","5,4"
