"1,12","2,3","3,3","4,7","5,12","1,11","2,10","3,14","4,8","5,8","1,4","2,7","3,12","4,6","5,7","1,2","2,13","3,15","4,6","5,1","1,8","2,9","3,6","4,5","5,13"
"1,1","2,6","3,12","4,9","5,8","1,3","2,5","3,6","4,9","5,7","1,2","2,3","3,8","4,7","5,14","1,6","2,10","3,14","4,6","5,13","1,9","2,6","3,13","4,7","5,12"
"1,14","2,3","3,11","4,11","5,3","1,8","2,15","3,2","4,5","5,5","1,5","2,2","3,11","4,3","5,12","1,3","2,2","3,6","4,2","5,2","1,5","2,4","3,15","4,13","5,1"
"1,13","2,14","3,14","4,8","5,1","1,13","2,10","3,14","4,5","5,1","1,12","2,2","3,2","4,1","5,1","1,15","2,15","3,14","4,1","5,12","1,5","2,8","3,11","4,11","5,7"
"1,6","2,2","3,9","4,8","5,3","1,8","2,8","3,14","4,3","5,6","1,2","2,9","3,15","4,11","5,8","1,12","2,6","3,3","4,7","5,10","1,12","2,6","3,13","4,15","5,8"
"1,7","2,9","3,6","4,6","5,1","1,8","2,3","3,10","4,6","5,4","1,11","2,2","3,14","4,10","5,2","1,2","2,15","3,14","4,4","5,13","1,6","2,14","3,10","4,15","5,6"
"1,10","2,6","3,7","4,10","5,10","1,14","2,12","3,15","4,13","5,4","1,7","2,11","3,14","4,1","5,8","1,10","2,13","3,6","4,1","5,8","1,14","2,15","3,5","4,6","5,4"
"1,3","2,14","3,1","4,1","5,14","1,14","2,9","3,11","4,1","5,12","1,14","2,11","3,8","4,3","5,5","1,6","2,15","3,3","4,7","5,5","1,14","2,15","3,12","4,10","5,3"
"1,7","2,6","3,12","4,1","5,11","1,1","2,3","3,1","4,12","5,15","1,12","2,2","3,6","4,4","5,14","1,1","2,15","3,8","4,14","5,1","1,13","2,13","3,2","4,14","5,3"
"1,3","2,12","3,3","4,8","5,10","1,7","2,9","3,5","4,6","5,6","1,12","2,5","3,12","4,5","5,9","1,1","2,1","3,9","4,2","5,11","1,7","2,14","3,11","4,8","5,15"
"1,1","2,14","3,3","4,2","5,10","1,1","2,12","3,3","4,11","5,6","1,3","2,2","3,7","4,9","5,5","1,1","2,1","3,14","4,12","5,14","1,13","2,14","3,9","4,11","5,9"
"1,7","2,8","3,2","4,4","5,15","1,10","2,6","3,5","4,4","5,2","1,6","2,13","3,5","4,11","5,7","1,9","2,15","3,10","4,6","5,3","1,15","2,13","3,11","4,6","5,8"
