"1,6","2,2","3,10","4,7","5,9","6,10","7,9","8,10","9,10","10,4","11,2","12,1","13,7","14,4","15,3","16,2","17,4","18,10","19,7","20,3","21,2","22,9","23,1","24,2","25,10","26,7","27,9","28,2","29,1","30,1","31,10","32,9","33,6","34,7","35,6","36,1"
"1,2","2,8","3,4","4,1","5,4","6,9","7,6","8,1","9,1","10,9","11,10","12,7","13,6","14,7","15,10","16,3","17,2","18,8","19,4","20,3","21,5","22,8","23,10","24,8","25,4","26,4","27,7","28,6","29,8","30,10","31,6","32,2","33,6","34,8","35,6","36,7"
"1,1","2,8","3,3","4,5","5,8","6,10","7,4","8,9","9,9","10,5","11,6","12,5","13,9","14,4","15,6","16,5","17,6","18,9","19,9","20,5","21,10","22,4","23,6","24,6","25,9","26,10","27,3","28,8","29,3","30,5","31,8","32,7","33,10","34,10","35,8","36,5"
"1,4","2,10","3,9","4,6","5,1","6,4","7,6","8,3","9,10","10,7","11,7","12,6","13,6","14,10","15,6","16,2","17,7","18,1","19,8","20,2","21,6","22,8","23,3","24,10","25,6","26,6","27,4","28,9","29,10","30,10","31,5","32,3","33,7","34,6","35,2","36,3"
"1,6","2,3","3,8","4,10","5,1","6,5","7,8","8,10","9,6","10,3","11,2","12,10","13,5","14,8","15,6","16,6","17,9","18,6","19,6","20,6","21,3","22,9","23,7","24,3","25,3","26,7","27,1","28,8","29,1","30,7","31,2","32,3","33,7","34,8","35,7","36,9"
"1,6","2,7","3,9","4,5","5,7","6,9","7,4","8,5","9,1","10,1","11,4","12,6","13,5","14,1","15,8","16,4","17,9","18,8","19,4","20,6","21,1","22,5","23,4","24,6","25,4","26,8","27,8","28,10","29,3","30,5","31,1","32,6","33,1","34,1","35,1","36,5"
"1,10","2,7","3,2","4,4","5,2","6,4","7,1","8,4","9,9","10,6","11,1","12,7","13,10","14,8","15,8","16,4","17,9","18,6","19,2","20,5","21,2","22,9","23,2","24,6","25,3","26,5","27,7","28,1","29,2","30,8","31,10","32,4","33,3","34,3","35,1","36,8"
"1,4","2,10","3,8","4,2","5,6","6,6","7,3","8,1","9,2","10,5","11,5","12,10","13,1","14,9","15,7","16,6","17,3","18,4","19,3","20,8","21,2","22,7","23,1","24,10","25,4","26,2","27,10","28,3","29,3","30,10","31,6","32,3","33,2","34,5","35,2","36,9"
"1,1","2,8","3,4","4,6","5,4","6,3","7,10","8,10","9,2","10,2","11,7","12,8","13,3","14,3","15,8","16,3","17,7","18,8","19,8","20,8","21,8","22,3","23,3","24,3","25,3","26,9","27,7","28,3","29,9","30,4","31,9","32,6","33,6","34,2","35,6","36,6"
"1,8","2,7","3,8","4,2","5,9","6,6","7,2","8,10","9,6","10,10","11,2","12,6","13,6","14,7","15,3","16,10","17,4","18,1","19,10","20,9","21,7","22,4","23,1","24,7","25,8","26,10","27,6","28,9","29,8","30,6","31,8","32,4","33,5","34,5","35,8","36,4"
"1,2","2,9","3,7","4,4","5,3","6,6","7,5","8,10","9,7","10,5","11,7","12,9","13,4","14,3","15,1","16,1","17,3","18,1","19,7","20,1","21,9","22,9","23,5","24,4","25,6","26,4","27,8","28,9","29,7","30,4","31,3","32,3","33,8","34,1","35,3","36,10"
"1,2","2,5","3,2","4,4","5,7","6,6","7,4","8,5","9,4","10,10","11,5","12,4","13,7","14,10","15,7","16,10","17,10","18,3","19,2","20,3","21,1","22,8","23,1","24,7","25,2","26,6","27,7","28,5","29,1","30,8","31,5","32,5","33,1","34,4","35,2","36,8"
"1,1","2,4","3,4","4,10","5,8","6,9","7,2","8,9","9,1","10,10","11,10","12,4","13,8","14,8","15,8","16,3","17,2","18,3","19,3","20,2","21,8","22,3","23,9","24,10","25,10","26,7","27,5","28,3","29,1","30,7","31,3","32,5","33,9","34,10","35,5","36,2"
"1,7","2,2","3,4","4,9","5,5","6,9","7,6","8,1","9,9","10,4","11,1","12,5","13,3","14,8","15,6","16,10","17,8","18,5","19,7","20,2","21,9","22,3","23,5","24,5","25,10","26,5","27,9","28,9","29,6","30,7","31,3","32,8","33,1","34,9","35,8","36,4"
"1,10","2,6","3,4","4,6","5,5","6,5","7,2","8,6","9,6","10,2","11,6","12,4","13,7","14,1","15,7","16,10","17,3","18,7","19,1","20,10","21,6","22,3","23,1","24,2","25,6","26,8","27,4","28,7","29,2","30,8","31,7","32,8","33,4","34,1","35,4","36,2"
"1,4","2,1","3,6","4,2","5,5","6,6","7,4","8,10","9,10","10,7","11,1","12,8","13,4","14,8","15,4","16,5","17,3","18,5","19,2","20,2","21,10","22,2","23,8","24,10","25,9","26,2","27,4","28,6","29,8","30,6","31,9","32,2","33,9","34,10","35,9","36,6"
