"1,7","2,6","3,9","4,10","5,15","1,4","2,11","3,6","4,10","5,8","1,10","2,1","3,4","4,7","5,5","1,12","2,3","3,9","4,8","5,3","1,9","2,11","3,1","4,8","5,10"
"1,12","2,7","3,10","4,5","5,12","1,2","2,6","3,6","4,10","5,15","1,7","2,3","3,2","4,11","5,9","1,11","2,15","3,1","4,2","5,5","1,8","2,7","3,6","4,11","5,13"
"1,13","2,2","3,5","4,10","5,10","1,3","2,2","3,1","4,1","5,9","1,10","2,9","3,12","4,3","5,15","1,9","2,6","3,9","4,4","5,15","1,10","2,4","3,10","4,14","5,2"
"1,11","2,13","3,14","4,12","5,7","1,14","2,15","3,5","4,12","5,5","1,4","2,9","3,9","4,10","5,13","1,3","2,2","3,1","4,4","5,6","1,4","2,2","3,4","4,13","5,4"
"1,15","2,9","3,15","4,9","5,15","1,13","2,11","3,5","4,7","5,15","1,11","2,3","3,8","4,6","5,2","1,7","2,3","3,8","4,14","5,9","1,6","2,1","3,15","4,2","5,8"
"1,5","2,8","3,5","4,10","5,11","1,8","2,9","3,15","4,13","5,6","1,7","2,6","3,5","4,2","5,6","1,6","2,13","3,1","4,11","5,9","1,1","2,1","3,5","4,7","5,6"
"1,8","2,6","3,13","4,4","5,11","1,8","2,11","3,13","4,1","5,9","1,2","2,5","3,9","4,12","5,8","1,1","2,14","3,1","4,10","5,12","1,10","2,1","3,2","4,4","5,1"
"1,4","2,6","3,14","4,6","5,4","1,6","2,8","3,6","4,11","5,13","1,8","2,1","3,12","4,8","5,15","1,13","2,11","3,3","4,15","5,5","1,10","2,5","3,12","4,4","5,11"
"1,7","2,9","3,1","4,2","5,2","1,10","2,3","3,14","4,3","5,3","1,1","2,1","3,4","4,8","5,14","1,8","2,9","3,7","4,3","5,8","1,14","2,15","3,6","4,5","5,10"
"1,10","2,12","3,9","4,8","5,5","1,3","2,7","3,7","4,7","5,2","1,9","2,15","3,5","4,9","5,9","1,2","2,9","3,5","4,2","5,9","1,4","2,12","3,2","4,10","5,1"
"1,12","2,14","3,2","4,14","5,14","1,14","2,3","3,5","4,2","5,13","1,13","2,10","3,2","4,8","5,1","1,4","2,10","3,9","4,15","5,10","1,15","2,6","3,2","4,13","5,4"
"1,2","2,12","3,13","4,4","5,9","1,9","2,5","3,13","4,12","5,3","1,13","2,15","3,15","4,1","5,13","1,7","2,5","3,13","4,4","5,1","1,5","2,3","3,14","4,5","5,1"
