Problem 1: makespan = 99
Problem 2: makespan = 87
Problem 3: makespan = 84
Problem 4: makespan = 88
Problem 5: makespan = 87
Problem 6: makespan = 86
Problem 7: makespan = 88
Problem 8: makespan = 87
Problem 9: makespan = 86
Problem 10: makespan = 84
Problem 11: makespan = 84
Problem 12: makespan = 84
Problem 13: makespan = 88
Problem 14: makespan = 86
Problem 15: makespan = 83
Problem 16: makespan = 84
Problem 17: makespan = 80
Problem 18: makespan = 85
Problem 19: makespan = 92
Problem 20: makespan = 103
Problem 21: makespan = 91
Problem 22: makespan = 84
Problem 23: makespan = 80
Problem 24: makespan = 84
Problem 25: makespan = 86
Problem 26: makespan = 86
Problem 27: makespan = 85
Problem 28: makespan = 85
Problem 29: makespan = 89
Problem 30: makespan = 92
Problem 31: makespan = 81
Problem 32: makespan = 89
Problem 33: makespan = 82
Problem 34: makespan = 80
Problem 35: makespan = 94
Problem 36: makespan = 91
Problem 37: makespan = 84
Problem 38: makespan = 89
Problem 39: makespan = 86
Problem 40: makespan = 79
Problem 41: makespan = 86
Problem 42: makespan = 83
Problem 43: makespan = 89
Problem 44: makespan = 84
Problem 45: makespan = 83
Problem 46: makespan = 87
Problem 47: makespan = 81
Problem 48: makespan = 96
Problem 49: makespan = 77
Problem 50: makespan = 93
Problem 51: makespan = 86
Problem 52: makespan = 82
Problem 53: makespan = 83
Problem 54: makespan = 93
Problem 55: makespan = 87
Problem 56: makespan = 81
Problem 57: makespan = 82
Problem 58: makespan = 85
Problem 59: makespan = 84
Problem 60: makespan = 84
Problem 61: makespan = 90
Problem 62: makespan = 84
Problem 63: makespan = 84
Problem 64: makespan = 89
Problem 65: makespan = 82
Problem 66: makespan = 82
Problem 67: makespan = 91
Problem 68: makespan = 83
Problem 69: makespan = 87
Problem 70: makespan = 90
Problem 71: makespan = 94
Problem 72: makespan = 87
Problem 73: makespan = 89
Problem 74: makespan = 88
Problem 75: makespan = 84
Problem 76: makespan = 81
Problem 77: makespan = 95
Problem 78: makespan = 85
Problem 79: makespan = 79
Problem 80: makespan = 89
Problem 81: makespan = 84
Problem 82: makespan = 88
Problem 83: makespan = 86
Problem 84: makespan = 93
Problem 85: makespan = 94
Problem 86: makespan = 83
Problem 87: makespan = 85
Problem 88: makespan = 88
Problem 89: makespan = 86
Problem 90: makespan = 92
Problem 91: makespan = 86
Problem 92: makespan = 80
Problem 93: makespan = 83
Problem 94: makespan = 83
Problem 95: makespan = 95
Problem 96: makespan = 90
Problem 97: makespan = 92
Problem 98: makespan = 94
Problem 99: makespan = 91
Problem 100: makespan = 87
Problem 101: makespan = 87
Problem 102: makespan = 87
Problem 103: makespan = 83
Problem 104: makespan = 84
Problem 105: makespan = 93
Problem 106: makespan = 87
Problem 107: makespan = 88
Problem 108: makespan = 92
Problem 109: makespan = 82
Problem 110: makespan = 85
Problem 111: makespan = 87
Problem 112: makespan = 93
Problem 113: makespan = 87
Problem 114: makespan = 90
Problem 115: makespan = 87
Problem 116: makespan = 86
Problem 117: makespan = 86
Problem 118: makespan = 100
Problem 119: makespan = 81
Problem 120: makespan = 83
Problem 121: makespan = 83
Problem 122: makespan = 89
Problem 123: makespan = 87
Problem 124: makespan = 89
Problem 125: makespan = 83
Problem 126: makespan = 91
Problem 127: makespan = 91
Problem 128: makespan = 83
Problem 129: makespan = 84
Problem 130: makespan = 90
Problem 131: makespan = 87
Problem 132: makespan = 83
Problem 133: makespan = 92
Problem 134: makespan = 86
Problem 135: makespan = 80
Problem 136: makespan = 85
Problem 137: makespan = 87
Problem 138: makespan = 89
Problem 139: makespan = 83
Problem 140: makespan = 82
Problem 141: makespan = 83
Problem 142: makespan = 92
Problem 143: makespan = 93
Problem 144: makespan = 86
Problem 145: makespan = 85
Problem 146: makespan = 95
Problem 147: makespan = 89
Problem 148: makespan = 95
Problem 149: makespan = 83
Problem 150: makespan = 85
Problem 151: makespan = 84
Problem 152: makespan = 94
Problem 153: makespan = 85
Problem 154: makespan = 92
Problem 155: makespan = 80
Problem 156: makespan = 86
Problem 157: makespan = 86
Problem 158: makespan = 84
Problem 159: makespan = 89
Problem 160: makespan = 93
Problem 161: makespan = 87
Problem 162: makespan = 92
Problem 163: makespan = 81
Problem 164: makespan = 87
Problem 165: makespan = 88
Problem 166: makespan = 77
Problem 167: makespan = 86
Problem 168: makespan = 91
Problem 169: makespan = 86
Problem 170: makespan = 88
Problem 171: makespan = 85
Problem 172: makespan = 84
Problem 173: makespan = 97
Problem 174: makespan = 86
Problem 175: makespan = 81
Problem 176: makespan = 83
Problem 177: makespan = 84
Problem 178: makespan = 91
Problem 179: makespan = 86
Problem 180: makespan = 84
Problem 181: makespan = 89
Problem 182: makespan = 83
Problem 183: makespan = 84
Problem 184: makespan = 85
Problem 185: makespan = 97
Problem 186: makespan = 80
Problem 187: makespan = 83
Problem 188: makespan = 87
Problem 189: makespan = 96
Problem 190: makespan = 87
Problem 191: makespan = 88
Problem 192: makespan = 88
Problem 193: makespan = 84
Problem 194: makespan = 90
Problem 195: makespan = 85
Problem 196: makespan = 85
Problem 197: makespan = 83
Problem 198: makespan = 86
Problem 199: makespan = 82
Problem 200: makespan = 79
