"1,5","2,10","3,1","4,6","5,4","1,9","2,15","3,12","4,12","5,2","1,9","2,5","3,12","4,11","5,13","1,8","2,8","3,6","4,2","5,12","1,2","2,12","3,11","4,8","5,13"
"1,3","2,1","3,14","4,10","5,4","1,7","2,9","3,7","4,11","5,7","1,11","2,14","3,15","4,6","5,4","1,4","2,12","3,13","4,2","5,4","1,4","2,1","3,6","4,5","5,13"
"1,11","2,12","3,7","4,13","5,14","1,8","2,1","3,8","4,15","5,10","1,5","2,15","3,2","4,10","5,13","1,9","2,15","3,7","4,4","5,8","1,7","2,9","3,15","4,12","5,14"
"1,15","2,11","3,8","4,7","5,12","1,15","2,15","3,5","4,8","5,2","1,9","2,5","3,14","4,10","5,8","1,12","2,10","3,12","4,2","5,6","1,6","2,11","3,6","4,4","5,10"
"1,12","2,12","3,15","4,5","5,12","1,15","2,15","3,6","4,13","5,5","1,7","2,6","3,2","4,1","5,8","1,6","2,8","3,2","4,14","5,14","1,14","2,15","3,1","4,7","5,5"
"1,1","2,2","3,9","4,15","5,9","1,10","2,14","3,15","4,15","5,10","1,14","2,13","3,7","4,13","5,9","1,11","2,12","3,11","4,1","5,3","1,12","2,14","3,15","4,15","5,8"
"1,14","2,5","3,12","4,13","5,13","1,12","2,8","3,1","4,2","5,1","1,12","2,15","3,4","4,5","5,14","1,9","2,10","3,1","4,3","5,14","1,3","2,9","3,7","4,15","5,10"
"1,13","2,15","3,9","4,8","5,15","1,6","2,5","3,7","4,10","5,1","1,2","2,8","3,10","4,4","5,8","1,5","2,13","3,3","4,12","5,1","1,9","2,8","3,15","4,14","5,12"
"1,9","2,13","3,9","4,13","5,12","1,13","2,7","3,9","4,5","5,2","1,1","2,10","3,2","4,13","5,14","1,13","2,13","3,14","4,12","5,3","1,4","2,1","3,12","4,5","5,8"
"1,5","2,6","3,9","4,12","5,4","1,5","2,7","3,5","4,13","5,2","1,9","2,10","3,5","4,15","5,14","1,13","2,6","3,9","4,5","5,3","1,9","2,13","3,3","4,7","5,5"
"1,12","2,1","3,13","4,1","5,15","1,6","2,5","3,14","4,4","5,4","1,7","2,4","3,4","4,15","5,10","1,2","2,4","3,4","4,14","5,3","1,1","2,14","3,13","4,10","5,4"
"1,5","2,13","3,5","4,12","5,14","1,6","2,6","3,1","4,9","5,6","1,4","2,5","3,3","4,8","5,12","1,13","2,13","3,8","4,11","5,6","1,5","2,6","3,6","4,1","5,2"
