"1,15","2,14","3,10","4,15","5,3","1,6","2,6","3,8","4,9","5,12","1,2","2,9","3,7","4,15","5,5","1,10","2,9","3,12","4,8","5,3","1,14","2,11","3,8","4,11","5,4"
"1,15","2,7","3,5","4,4","5,3","1,9","2,11","3,11","4,13","5,7","1,4","2,12","3,11","4,6","5,14","1,11","2,5","3,12","4,8","5,10","1,4","2,8","3,6","4,15","5,2"
"1,3","2,9","3,2","4,9","5,9","1,14","2,13","3,2","4,6","5,10","1,3","2,7","3,9","4,4","5,7","1,8","2,15","3,14","4,2","5,8","1,8","2,14","3,2","4,4","5,13"
"1,10","2,2","3,4","4,8","5,3","1,2","2,13","3,2","4,13","5,7","1,5","2,8","3,8","4,1","5,15","1,13","2,13","3,15","4,15","5,13","1,15","2,6","3,1","4,11","5,3"
"1,7","2,7","3,8","4,8","5,11","1,7","2,5","3,15","4,9","5,7","1,15","2,8","3,4","4,2","5,2","1,2","2,11","3,8","4,11","5,12","1,4","2,14","3,13","4,14","5,2"
"1,4","2,3","3,12","4,1","5,9","1,13","2,13","3,9","4,11","5,6","1,13","2,7","3,13","4,1","5,8","1,1","2,4","3,10","4,3","5,2","1,13","2,7","3,12","4,2","5,12"
"1,7","2,15","3,3","4,4","5,12","1,3","2,2","3,3","4,2","5,4","1,10","2,9","3,13","4,3","5,4","1,14","2,11","3,9","4,4","5,1","1,11","2,1","3,4","4,6","5,9"
"1,2","2,7","3,10","4,1","5,11","1,10","2,11","3,15","4,8","5,15","1,1","2,9","3,1","4,14","5,14","1,13","2,13","3,1","4,12","5,9","1,5","2,7","3,2","4,5","5,10"
"1,6","2,2","3,1","4,5","5,2","1,7","2,13","3,6","4,11","5,14","1,14","2,6","3,11","4,3","5,1","1,13","2,7","3,6","4,1","5,7","1,12","2,11","3,12","4,13","5,11"
"1,11","2,2","3,5","4,14","5,12","1,10","2,1","3,5","4,1","5,6","1,15","2,10","3,12","4,8","5,2","1,15","2,8","3,8","4,7","5,7","1,12","2,15","3,4","4,2","5,1"
"1,13","2,9","3,7","4,8","5,11","1,3","2,3","3,1","4,9","5,13","1,3","2,10","3,14","4,12","5,14","1,7","2,1","3,12","4,1","5,15","1,6","2,7","3,1","4,6","5,3"
"1,5","2,7","3,9","4,8","5,11","1,7","2,15","3,15","4,14","5,14","1,14","2,2","3,9","4,15","5,10","1,13","2,14","3,14","4,7","5,5","1,8","2,9","3,1","4,13","5,4"
