Problem 302: makespan = 184
Problem 303: makespan = 187
Problem 304: makespan = 182
Problem 305: makespan = 195
Problem 306: makespan = 200
Problem 307: makespan = 199
Problem 308: makespan = 192
Problem 309: makespan = 206
Problem 310: makespan = 197
Problem 311: makespan = 189
Problem 312: makespan = 190
Problem 313: makespan = 190
Problem 314: makespan = 186
Problem 315: makespan = 183
Problem 316: makespan = 209
Problem 317: makespan = 192
Problem 318: makespan = 177
Problem 319: makespan = 189
Problem 320: makespan = 196
Problem 321: makespan = 187
Problem 322: makespan = 193
Problem 323: makespan = 195
Problem 324: makespan = 204
Problem 325: makespan = 176
Problem 326: makespan = 177
Problem 327: makespan = 198
Problem 328: makespan = 195
Problem 329: makespan = 173
Problem 330: makespan = 191
Problem 331: makespan = 181
Problem 332: makespan = 195
Problem 333: makespan = 193
Problem 334: makespan = 203
Problem 335: makespan = 226
Problem 336: makespan = 178
Problem 337: makespan = 179
Problem 338: makespan = 189
Problem 339: makespan = 169
Problem 340: makespan = 189
Problem 341: makespan = 185
Problem 342: makespan = 186
Problem 343: makespan = 192
Problem 344: makespan = 193
Problem 345: makespan = 180
Problem 346: makespan = 202
Problem 347: makespan = 192
Problem 348: makespan = 200
Problem 349: makespan = 202
Problem 350: makespan = 203
Problem 351: makespan = 190
Problem 352: makespan = 196
Problem 353: makespan = 190
Problem 354: makespan = 167
Problem 355: makespan = 192
Problem 356: makespan = 204
Problem 357: makespan = 167
Problem 358: makespan = 195
Problem 359: makespan = 204
Problem 360: makespan = 171
Problem 361: makespan = 191
Problem 362: makespan = 182
Problem 363: makespan = 188
Problem 364: makespan = 204
Problem 365: makespan = 195
Problem 366: makespan = 193
Problem 367: makespan = 199
Problem 368: makespan = 193
Problem 369: makespan = 186
Problem 370: makespan = 206
Problem 371: makespan = 182
Problem 372: makespan = 179
Problem 373: makespan = 167
Problem 374: makespan = 170
Problem 375: makespan = 176
Problem 376: makespan = 210
Problem 377: makespan = 196
Problem 378: makespan = 205
Problem 379: makespan = 192
Problem 380: makespan = 201
Problem 381: makespan = 197
Problem 382: makespan = 206
Problem 383: makespan = 184
Problem 384: makespan = 191
Problem 385: makespan = 177
Problem 386: makespan = 187
Problem 387: makespan = 170
Problem 388: makespan = 195
Problem 389: makespan = 198
Problem 390: makespan = 190
Problem 391: makespan = 190
Problem 392: makespan = 186
Problem 393: makespan = 177
Problem 394: makespan = 187
Problem 395: makespan = 200
Problem 396: makespan = 184
Problem 397: makespan = 190
Problem 398: makespan = 192
Problem 399: makespan = 195
Problem 400: makespan = 176
