"1,8","2,12","3,7","4,11","5,5","1,5","2,6","3,13","4,10","5,11","1,11","2,5","3,6","4,5","5,11","1,2","2,14","3,3","4,12","5,15","1,5","2,13","3,6","4,1","5,12"
"1,6","2,3","3,4","4,13","5,4","1,15","2,1","3,11","4,6","5,12","1,15","2,8","3,8","4,6","5,5","1,11","2,9","3,4","4,1","5,4","1,1","2,6","3,2","4,3","5,5"
"1,14","2,13","3,6","4,12","5,6","1,13","2,1","3,10","4,4","5,5","1,6","2,15","3,6","4,14","5,1","1,4","2,4","3,14","4,6","5,2","1,9","2,9","3,7","4,11","5,11"
"1,5","2,11","3,3","4,15","5,7","1,15","2,2","3,12","4,11","5,11","1,2","2,5","3,12","4,7","5,9","1,10","2,1","3,14","4,1","5,13","1,12","2,12","3,15","4,8","5,11"
"1,4","2,11","3,11","4,3","5,13","1,1","2,9","3,15","4,11","5,6","1,11","2,1","3,12","4,14","5,2","1,12","2,15","3,7","4,11","5,14","1,3","2,14","3,8","4,4","5,8"
"1,12","2,9","3,10","4,1","5,3","1,4","2,11","3,8","4,13","5,6","1,15","2,7","3,8","4,4","5,5","1,10","2,9","3,11","4,7","5,13","1,7","2,12","3,12","4,9","5,13"
"1,5","2,9","3,6","4,10","5,3","1,11","2,7","3,14","4,12","5,2","1,9","2,3","3,11","4,1","5,14","1,10","2,7","3,14","4,8","5,15","1,9","2,15","3,9","4,8","5,4"
"1,12","2,8","3,13","4,10","5,9","1,5","2,3","3,7","4,7","5,8","1,4","2,14","3,11","4,15","5,9","1,9","2,14","3,7","4,6","5,9","1,14","2,1","3,6","4,3","5,10"
"1,6","2,13","3,10","4,5","5,3","1,2","2,1","3,9","4,2","5,8","1,11","2,3","3,2","4,4","5,3","1,1","2,15","3,12","4,5","5,7","1,2","2,3","3,7","4,1","5,10"
"1,13","2,6","3,4","4,1","5,1","1,8","2,8","3,11","4,5","5,2","1,10","2,1","3,1","4,9","5,11","1,5","2,8","3,14","4,7","5,12","1,10","2,10","3,5","4,12","5,15"
"1,3","2,4","3,1","4,2","5,3","1,4","2,10","3,9","4,5","5,1","1,6","2,13","3,5","4,14","5,1","1,10","2,2","3,2","4,12","5,14","1,5","2,1","3,15","4,11","5,15"
"1,13","2,5","3,15","4,14","5,1","1,10","2,6","3,12","4,3","5,7","1,5","2,5","3,10","4,14","5,14","1,13","2,1","3,5","4,1","5,2","1,1","2,10","3,3","4,12","5,9"
