"1,3","2,7","3,3","4,10","5,5","1,2","2,11","3,7","4,7","5,4","1,1","2,5","3,8","4,9","5,14","1,9","2,2","3,13","4,1","5,1","1,5","2,4","3,9","4,12","5,11"
"1,7","2,13","3,4","4,11","5,12","1,9","2,6","3,14","4,13","5,11","1,1","2,12","3,5","4,4","5,7","1,10","2,2","3,2","4,8","5,13","1,14","2,6","3,8","4,9","5,8"
"1,8","2,1","3,14","4,13","5,4","1,7","2,2","3,7","4,14","5,5","1,1","2,14","3,8","4,7","5,14","1,3","2,1","3,10","4,5","5,12","1,15","2,6","3,2","4,11","5,8"
"1,6","2,5","3,2","4,1","5,3","1,10","2,10","3,7","4,6","5,15","1,2","2,9","3,1","4,8","5,13","1,9","2,6","3,15","4,3","5,8","1,3","2,15","3,3","4,14","5,12"
"1,13","2,15","3,15","4,2","5,13","1,2","2,3","3,11","4,15","5,14","1,10","2,11","3,13","4,4","5,15","1,9","2,1","3,12","4,9","5,10","1,2","2,13","3,1","4,10","5,11"
"1,15","2,3","3,14","4,11","5,13","1,8","2,5","3,8","4,5","5,15","1,1","2,2","3,2","4,14","5,6","1,12","2,2","3,6","4,10","5,2","1,3","2,2","3,11","4,12","5,10"
"1,12","2,15","3,13","4,10","5,6","1,1","2,2","3,4","4,2","5,10","1,5","2,12","3,7","4,13","5,10","1,10","2,1","3,12","4,12","5,15","1,11","2,6","3,12","4,6","5,5"
"1,15","2,14","3,4","4,14","5,14","1,15","2,12","3,7","4,3","5,3","1,8","2,10","3,12","4,3","5,7","1,3","2,6","3,12","4,5","5,2","1,15","2,4","3,12","4,10","5,5"
"1,12","2,6","3,3","4,10","5,11","1,9","2,4","3,1","4,15","5,10","1,4","2,2","3,15","4,1","5,15","1,6","2,7","3,9","4,13","5,9","1,5","2,13","3,3","4,8","5,7"
"1,4","2,6","3,13","4,12","5,6","1,8","2,2","3,2","4,2","5,5","1,1","2,12","3,3","4,15","5,13","1,2","2,13","3,12","4,13","5,2","1,13","2,14","3,11","4,11","5,15"
"1,7","2,13","3,6","4,12","5,4","1,7","2,12","3,1","4,15","5,4","1,10","2,14","3,1","4,9","5,11","1,13","2,15","3,12","4,9","5,1","1,1","2,14","3,5","4,8","5,10"
"1,12","2,3","3,11","4,8","5,7","1,15","2,4","3,7","4,10","5,12","1,8","2,2","3,3","4,8","5,11","1,9","2,14","3,2","4,15","5,15","1,13","2,2","3,1","4,3","5,11"
