"1,12","2,11","3,13","4,5","5,1","1,11","2,15","3,14","4,7","5,15","1,9","2,11","3,12","4,4","5,8","1,6","2,6","3,14","4,14","5,7","1,9","2,12","3,2","4,15","5,7"
"1,8","2,12","3,4","4,4","5,3","1,13","2,5","3,9","4,7","5,15","1,11","2,8","3,10","4,12","5,12","1,8","2,14","3,5","4,13","5,9","1,2","2,5","3,6","4,14","5,2"
"1,13","2,1","3,6","4,11","5,10","1,13","2,3","3,15","4,12","5,14","1,3","2,7","3,6","4,9","5,2","1,11","2,4","3,6","4,1","5,2","1,1","2,4","3,4","4,11","5,2"
"1,2","2,4","3,9","4,14","5,7","1,2","2,7","3,11","4,5","5,15","1,9","2,4","3,10","4,3","5,12","1,1","2,1","3,1","4,13","5,6","1,8","2,15","3,4","4,14","5,8"
"1,7","2,5","3,3","4,5","5,4","1,11","2,4","3,15","4,12","5,8","1,7","2,10","3,7","4,13","5,5","1,2","2,8","3,13","4,1","5,7","1,13","2,9","3,3","4,13","5,9"
"1,1","2,7","3,6","4,9","5,12","1,8","2,5","3,11","4,12","5,12","1,3","2,11","3,11","4,7","5,15","1,12","2,3","3,11","4,4","5,7","1,15","2,8","3,12","4,14","5,7"
"1,9","2,9","3,6","4,5","5,13","1,1","2,13","3,12","4,9","5,10","1,5","2,4","3,8","4,10","5,4","1,15","2,9","3,13","4,10","5,11","1,9","2,6","3,15","4,7","5,14"
"1,9","2,10","3,6","4,9","5,7","1,10","2,2","3,14","4,5","5,4","1,2","2,15","3,7","4,15","5,14","1,12","2,7","3,10","4,2","5,15","1,13","2,7","3,13","4,6","5,4"
"1,6","2,7","3,3","4,9","5,9","1,1","2,14","3,3","4,9","5,1","1,5","2,15","3,1","4,8","5,5","1,9","2,10","3,5","4,1","5,8","1,1","2,12","3,14","4,15","5,1"
"1,10","2,7","3,3","4,6","5,6","1,10","2,7","3,7","4,15","5,3","1,15","2,15","3,8","4,8","5,15","1,4","2,4","3,13","4,5","5,13","1,14","2,13","3,2","4,2","5,13"
"1,2","2,3","3,15","4,9","5,10","1,14","2,14","3,4","4,9","5,1","1,2","2,10","3,4","4,2","5,8","1,15","2,3","3,6","4,12","5,4","1,6","2,14","3,10","4,14","5,2"
"1,14","2,13","3,1","4,4","5,1","1,11","2,12","3,2","4,6","5,8","1,13","2,5","3,14","4,6","5,4","1,11","2,6","3,10","4,15","5,10","1,13","2,5","3,10","4,2","5,3"
