"1,12","2,7","3,6","4,5","5,15","1,6","2,1","3,7","4,15","5,11","1,3","2,9","3,1","4,6","5,14","1,1","2,10","3,4","4,15","5,3","1,12","2,2","3,11","4,14","5,1"
"1,3","2,4","3,2","4,15","5,8","1,10","2,6","3,1","4,3","5,11","1,9","2,14","3,14","4,7","5,15","1,11","2,8","3,4","4,11","5,7","1,5","2,11","3,9","4,2","5,11"
"1,6","2,1","3,2","4,2","5,4","1,3","2,14","3,4","4,7","5,8","1,5","2,15","3,8","4,9","5,3","1,15","2,6","3,2","4,12","5,6","1,4","2,11","3,9","4,5","5,6"
"1,5","2,3","3,3","4,7","5,1","1,5","2,13","3,13","4,3","5,7","1,11","2,7","3,14","4,12","5,9","1,5","2,15","3,8","4,1","5,7","1,2","2,7","3,2","4,1","5,14"
"1,12","2,3","3,10","4,15","5,1","1,13","2,1","3,2","4,11","5,3","1,7","2,7","3,13","4,6","5,3","1,6","2,9","3,8","4,12","5,10","1,13","2,8","3,7","4,4","5,6"
"1,12","2,12","3,8","4,10","5,11","1,9","2,6","3,5","4,15","5,15","1,6","2,15","3,9","4,12","5,8","1,14","2,3","3,5","4,13","5,9","1,13","2,3","3,13","4,10","5,5"
"1,14","2,11","3,5","4,7","5,10","1,1","2,4","3,7","4,4","5,5","1,8","2,2","3,7","4,12","5,8","1,11","2,1","3,15","4,7","5,10","1,11","2,12","3,13","4,11","5,1"
"1,11","2,1","3,11","4,6","5,8","1,9","2,3","3,3","4,4","5,9","1,7","2,2","3,12","4,4","5,5","1,5","2,6","3,10","4,8","5,4","1,5","2,2","3,7","4,9","5,4"
"1,2","2,2","3,2","4,10","5,3","1,10","2,2","3,3","4,8","5,2","1,2","2,8","3,5","4,14","5,10","1,1","2,2","3,14","4,2","5,11","1,9","2,4","3,11","4,14","5,3"
"1,11","2,14","3,7","4,9","5,13","1,6","2,14","3,15","4,15","5,13","1,11","2,12","3,10","4,15","5,13","1,6","2,14","3,8","4,3","5,6","1,2","2,9","3,13","4,13","5,5"
"1,9","2,6","3,5","4,1","5,2","1,13","2,14","3,1","4,5","5,2","1,14","2,7","3,7","4,3","5,1","1,1","2,15","3,12","4,3","5,9","1,12","2,4","3,9","4,9","5,12"
"1,6","2,11","3,4","4,6","5,4","1,14","2,15","3,13","4,14","5,3","1,8","2,15","3,4","4,14","5,9","1,2","2,3","3,10","4,5","5,5","1,12","2,7","3,11","4,12","5,10"
