"1,5","2,11","3,14","4,14","5,3","1,4","2,13","3,14","4,3","5,7","1,10","2,1","3,15","4,6","5,15","1,15","2,7","3,6","4,1","5,4","1,3","2,12","3,5","4,15","5,12"
"1,10","2,1","3,5","4,8","5,8","1,10","2,1","3,10","4,14","5,1","1,4","2,12","3,2","4,10","5,5","1,12","2,10","3,10","4,11","5,2","1,15","2,3","3,1","4,5","5,4"
"1,13","2,2","3,9","4,4","5,14","1,2","2,8","3,7","4,8","5,14","1,6","2,10","3,9","4,5","5,8","1,8","2,1","3,2","4,4","5,7","1,12","2,15","3,12","4,3","5,9"
"1,8","2,3","3,8","4,13","5,15","1,14","2,1","3,12","4,1","5,12","1,12","2,7","3,12","4,5","5,3","1,11","2,1","3,15","4,11","5,11","1,2","2,8","3,14","4,7","5,9"
"1,8","2,1","3,11","4,7","5,7","1,12","2,3","3,1","4,2","5,9","1,9","2,1","3,4","4,15","5,6","1,11","2,1","3,11","4,2","5,14","1,2","2,11","3,8","4,11","5,2"
"1,5","2,2","3,6","4,15","5,6","1,13","2,11","3,15","4,10","5,12","1,12","2,10","3,8","4,13","5,14","1,15","2,5","3,5","4,13","5,4","1,6","2,12","3,11","4,8","5,3"
"1,2","2,9","3,7","4,11","5,10","1,7","2,6","3,11","4,8","5,11","1,3","2,8","3,14","4,3","5,7","1,1","2,15","3,4","4,15","5,11","1,15","2,3","3,4","4,4","5,1"
"1,5","2,2","3,8","4,13","5,2","1,6","2,3","3,2","4,9","5,7","1,15","2,1","3,9","4,7","5,1","1,11","2,9","3,3","4,14","5,12","1,9","2,13","3,6","4,2","5,10"
"1,11","2,2","3,11","4,7","5,7","1,14","2,5","3,14","4,14","5,15","1,9","2,1","3,2","4,8","5,12","1,9","2,1","3,14","4,7","5,8","1,12","2,11","3,11","4,15","5,3"
"1,4","2,2","3,4","4,3","5,8","1,8","2,13","3,2","4,9","5,5","1,7","2,11","3,13","4,2","5,2","1,13","2,12","3,14","4,2","5,7","1,4","2,9","3,3","4,12","5,4"
"1,6","2,7","3,9","4,13","5,4","1,6","2,7","3,2","4,3","5,1","1,10","2,14","3,15","4,11","5,15","1,5","2,10","3,10","4,2","5,9","1,12","2,10","3,5","4,7","5,13"
"1,6","2,1","3,15","4,12","5,10","1,2","2,2","3,5","4,12","5,13","1,9","2,3","3,9","4,9","5,6","1,6","2,11","3,8","4,11","5,7","1,13","2,10","3,13","4,14","5,10"
