"1,15","2,5","3,3","4,14","5,14","1,2","2,15","3,5","4,7","5,2","1,14","2,14","3,6","4,6","5,13","1,4","2,7","3,1","4,9","5,9","1,3","2,8","3,11","4,7","5,13"
"1,4","2,8","3,10","4,12","5,10","1,2","2,2","3,7","4,6","5,8","1,10","2,14","3,14","4,4","5,11","1,4","2,13","3,8","4,1","5,1","1,14","2,13","3,14","4,8","5,4"
"1,11","2,11","3,10","4,10","5,13","1,4","2,3","3,13","4,9","5,1","1,5","2,10","3,2","4,6","5,1","1,4","2,15","3,12","4,11","5,15","1,14","2,5","3,15","4,10","5,9"
"1,6","2,11","3,8","4,5","5,9","1,4","2,9","3,9","4,13","5,3","1,11","2,8","3,1","4,10","5,10","1,12","2,5","3,2","4,10","5,3","1,15","2,8","3,5","4,11","5,11"
"1,4","2,5","3,12","4,12","5,10","1,1","2,4","3,14","4,11","5,15","1,11","2,15","3,1","4,15","5,6","1,4","2,9","3,4","4,8","5,9","1,15","2,7","3,14","4,5","5,4"
"1,9","2,4","3,3","4,3","5,1","1,15","2,15","3,13","4,3","5,8","1,4","2,5","3,1","4,11","5,11","1,3","2,4","3,13","4,10","5,4","1,9","2,5","3,11","4,8","5,9"
"1,10","2,8","3,1","4,8","5,14","1,1","2,4","3,12","4,6","5,6","1,3","2,5","3,14","4,3","5,8","1,7","2,8","3,14","4,12","5,12","1,7","2,11","3,1","4,10","5,12"
"1,7","2,6","3,2","4,10","5,5","1,1","2,1","3,6","4,2","5,11","1,14","2,4","3,5","4,12","5,10","1,2","2,13","3,15","4,4","5,3","1,8","2,7","3,4","4,1","5,15"
"1,2","2,3","3,15","4,5","5,9","1,4","2,1","3,9","4,13","5,9","1,15","2,4","3,10","4,6","5,6","1,3","2,10","3,4","4,13","5,3","1,8","2,2","3,4","4,11","5,8"
"1,1","2,8","3,5","4,7","5,8","1,12","2,10","3,3","4,10","5,4","1,8","2,12","3,12","4,4","5,11","1,12","2,4","3,3","4,7","5,12","1,7","2,3","3,12","4,14","5,15"
"1,2","2,9","3,15","4,11","5,14","1,13","2,2","3,1","4,13","5,8","1,5","2,5","3,8","4,13","5,3","1,11","2,3","3,3","4,2","5,14","1,9","2,5","3,14","4,2","5,5"
"1,5","2,9","3,7","4,4","5,2","1,14","2,5","3,4","4,12","5,4","1,12","2,6","3,9","4,4","5,2","1,5","2,9","3,5","4,11","5,5","1,8","2,2","3,8","4,15","5,7"
